Date,Time (SGT),Li2CO3 Technical Grade Min,Li2CO3 Technical Grade Max,Li2CO3 Technical Grade Avg,Li2CO3 Technical Grade Range,Li2CO3 Battery Grade Min,Li2CO3 Battery Grade Max,Li2CO3 Battery Grade Avg,Li2CO3 Battery Grade Range,LiOH Industrial Grade Min,LiOH Industrial Grade Max,LiOH Industrial Grade Avg,LiOH Industrial Grade Range,LiOH Battery Grade (Coarse) Min,LiOH Battery Grade (Coarse) Max,LiOH Battery Grade (Coarse) Avg,LiOH Battery Grade (Coarse) Range,LiOH Battery Grade (CIF CJK) Min,LiOH Battery Grade (CIF CJK) Max,LiOH Battery Grade (CIF CJK) Avg,LiOH Battery Grade (CIF CJK) Range,LiOH Battery Grade (Micro) Min,LiOH Battery Grade (Micro) Max,LiOH Battery Grade (Micro) Avg,LiOH Battery Grade (Micro) Range,LiOH Battery Grade (SMM Index) Min,LiOH Battery Grade (SMM Index) Max,LiOH Battery Grade (SMM Index) Avg,LiOH Battery Grade (SMM Index) Range,6s pCAM Mono NEV Min,6s pCAM Mono NEV Max,6s pCAM Mono NEV Avg,6s pCAM Mono NEV Range,6s pCAM Poly CE Min,6s pCAM Poly CE Max,6s pCAM Poly CE Avg,6s pCAM Poly CE Range,6s Cathode Mono NEV Min,6s Cathode Mono NEV Max,6s Cathode Mono NEV Avg,6s Cathode Mono NEV Range,6s Cathode Poly CE Min,6s Cathode Poly CE Max,6s Cathode Poly CE Avg,6s Cathode Poly CE Range,6s Prismatic Cell Min,6s Prismatic Cell Max,6s Prismatic Cell Avg,6s Prismatic Cell Range,6s Prismatic Pack Min,6s Prismatic Pack Max,6s Prismatic Pack Avg,6s Prismatic Pack Range,6s Battery Pack Min,6s Battery Pack Max,6s Battery Pack Avg,6s Battery Pack Range,8s pCAM Poly NEV Min,8s pCAM Poly NEV Max,8s pCAM Poly NEV Avg,8s pCAM Poly NEV Range,8s pCAM Poly CE Min,8s pCAM Poly CE Max,8s pCAM Poly CE Avg,8s pCAM Poly CE Range,8s Cathode Poly NEV Min,8s Cathode Poly NEV Max,8s Cathode Poly NEV Avg,8s Cathode Poly NEV Range,8s Cathode Poly CE Min,8s Cathode Poly CE Max,8s Cathode Poly CE Avg,8s Cathode Poly CE Range,8s Battery Cell Min,8s Battery Cell Max,8s Battery Cell Avg,8s Battery Cell Range,8s Battery Pack Min,8s Battery Pack Max,8s Battery Pack Avg,8s Battery Pack Range,5s pCAM Mono NEV Min,5s pCAM Mono NEV Max,5s pCAM Mono NEV Avg,5s pCAM Mono NEV Range,5s pCAM Poly CE Min,5s pCAM Poly CE Max,5s pCAM Poly CE Avg,5s pCAM Poly CE Range,5s Cathode Mono NEV Min,5s Cathode Mono NEV Max,5s Cathode Mono NEV Avg,5s Cathode Mono NEV Range,5s Cathode Poly CE Min,5s Cathode Poly CE Max,5s Cathode Poly CE Avg,5s Cathode Poly CE Range
2025-05-27,10:07,7431.54,7554.58,7493.06,123.04,7493.06,7886.78,7689.92,393.72,6865.56,7505.36,7185.46,639.8,7735.44,8116.86,7926.15,381.42,,,,,8262.05,8856.32,8559.19,594.27,7970.45,7970.45,7970.45,0.0,8847.71,9019.97,8933.84,172.26,8725.29,8893.85,8809.57,168.56,14620.69,15586.54,15103.61,965.85,13151.61,14455.82,13803.71,1304.21,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2866.8,3125.18,2995.99,258.38,11069.79,11198.98,11134.39,129.19,10886.46,11062.41,10974.44,175.95,17614.22,18180.2,17897.21,565.98,15947.04,16485.95,16216.5,538.91,0.07,0.08,0.08,0.01,2866.8,3186.7,3026.75,319.9,9194.07,9684.99,9439.53,490.92,9113.48,9446.91,9280.19,333.43,13939.67,14517.95,14228.81,578.28,12799.71,13156.53,12978.12,356.82
2025-05-28,10:09,7360.81,7483.69,7422.25,122.88,7471.4,7766.33,7618.87,294.93,6832.4,7471.4,7151.9,639.0,7701.2,8082.14,7891.67,380.94,,,,,8227.15,8820.68,8523.91,593.53,7935.79,7935.79,7935.79,0.0,8828.05,9000.09,8914.07,172.04,8705.78,8874.13,8789.96,168.35,14587.67,15552.32,15069.99,964.65,13135.17,14423.0,13779.09,1287.83,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2863.22,3121.28,2992.25,258.06,11043.67,11172.7,11108.18,129.03,10860.57,11036.29,10948.43,175.72,17579.92,18145.19,17862.55,565.27,15912.37,16457.98,16185.17,545.61,0.07,0.08,0.08,0.01,2863.22,3182.72,3022.97,319.5,9165.37,9655.68,9410.53,490.31,9084.88,9417.9,9251.39,333.02,13900.13,14480.14,14190.14,580.01,12783.72,13140.08,12961.9,356.36
2025-05-29,10:09,7208.52,7331.11,7269.81,122.59,7294.33,7637.6,7465.96,343.27,6792.25,7430.36,7111.31,638.11,7659.84,8040.26,7850.05,380.42,,,,,8185.06,8777.77,8481.41,592.71,7894.84,7894.84,7894.84,0.0,8812.13,8983.93,8898.03,171.8,8690.03,8858.15,8774.09,168.12,14557.62,15520.93,15039.28,963.31,13116.95,14393.19,13755.07,1276.24,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2859.25,3116.95,2988.1,257.7,11024.67,11153.52,11089.1,128.85,10841.83,11017.31,10929.57,175.48,17544.49,18108.98,17826.74,564.49,15879.26,16424.11,16151.69,544.85,0.07,0.08,0.08,0.01,2859.25,3178.31,3018.78,319.06,9150.21,9632.48,9391.34,482.27,9069.83,9395.02,9232.43,325.19,13863.67,14442.89,14153.28,579.22,12765.99,13121.86,12943.93,355.87
2025-05-30,10:07,7196.06,7318.86,7257.46,122.8,7294.3,7613.58,7453.94,319.28,6742.66,7367.89,7055.27,625.23,7615.53,7971.05,7793.29,355.52,,,,,8127.97,8720.1,8424.03,592.13,7838.89,7838.89,7838.89,0.0,8788.75,8960.38,8874.57,171.63,8666.77,8834.72,8750.75,167.95,14516.33,15478.7,14997.51,962.37,13104.05,14352.06,13728.06,1248.01,0.057,0.063,0.06,0.01,0.077,0.084,0.081,0.01,2856.44,3113.88,2985.16,257.44,11001.57,11120.49,11061.03,118.92,10818.9,10984.41,10901.66,165.51,17495.36,18059.3,17777.33,563.94,15831.77,16376.08,16103.92,544.31,0.07,0.08,0.08,0.01,2856.44,3175.18,3015.81,318.74,9131.4,9603.39,9367.39,471.99,9057.23,9367.39,9212.31,310.16,13819.39,14398.03,14108.71,578.64,12753.44,13108.96,12931.2,355.52
2025-05-31,10:06,7196.06,7318.86,7257.46,122.8,7294.3,7613.58,7453.94,319.28,6698.72,7325.0,7011.86,626.28,7579.2,7923.03,7751.11,343.83,,,,,8086.36,8679.48,8382.92,593.12,7793.48,7793.48,7793.48,0.0,8798.6,8970.52,8884.56,171.92,8676.41,8844.65,8760.53,168.24,14524.74,15488.72,15006.73,963.98,13110.09,14360.19,13735.14,1250.1,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2861.23,3119.11,2990.17,257.88,11012.67,11131.79,11072.23,119.12,10829.7,10995.48,10912.59,165.78,17507.55,18072.43,17789.99,564.88,15841.16,16386.39,16113.77,545.23,0.07,0.08,0.08,0.01,2861.23,3180.51,3020.87,319.28,9140.59,9601.09,9370.84,460.5,9066.3,9364.7,9215.5,298.4,13832.77,14412.38,14122.58,579.61,12774.85,13130.97,12952.91,356.12
2025-06-01,10:34,7196.06,7318.86,7257.46,122.8,7294.3,7613.58,7453.94,319.28,6698.72,7325.0,7011.86,626.28,7579.2,7923.03,7751.11,343.83,,,,,8086.36,8679.48,8382.92,593.12,7793.48,7793.48,7793.48,0.0,8798.6,8970.52,8884.56,171.92,8676.41,8844.65,8760.53,168.24,14524.74,15488.72,15006.73,963.98,13110.09,14360.19,13735.14,1250.1,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2861.23,3119.11,2990.17,257.88,11012.67,11131.79,11072.23,119.12,10829.7,10995.48,10912.59,165.78,17507.55,18072.43,17789.99,564.88,15841.16,16386.39,16113.77,545.23,0.07,0.08,0.08,0.01,2861.23,3180.51,3020.87,319.28,9140.59,9601.09,9370.84,460.5,9066.3,9364.7,9215.5,298.4,13832.77,14412.38,14122.58,579.61,12774.85,13130.97,12952.91,356.12
2025-06-02,10:20,7196.06,7318.86,7257.46,122.8,7294.3,7613.58,7453.94,319.28,6698.72,7325.0,7011.86,626.28,7579.2,7923.03,7751.11,343.83,,,,,8086.36,8679.48,8382.92,593.12,7793.48,7793.48,7793.48,0.0,8798.6,8970.52,8884.56,171.92,8676.41,8844.65,8760.53,168.24,14524.74,15488.72,15006.73,963.98,13110.09,14360.19,13735.14,1250.1,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2861.23,3119.11,2990.17,257.88,11012.67,11131.79,11072.23,119.12,10829.7,10995.48,10912.59,165.78,17507.55,18072.43,17789.99,564.88,15841.16,16386.39,16113.77,545.23,0.07,0.08,0.08,0.01,2861.23,3180.51,3020.87,319.28,9140.59,9601.09,9370.84,460.5,9066.3,9364.7,9215.5,298.4,13832.77,14412.38,14122.58,579.61,12774.85,13130.97,12952.91,356.12
2025-06-03,10:16,7136.94,7259.57,7198.25,122.63,7259.57,7529.35,7394.46,269.78,6698.72,7325.0,7011.86,626.28,7579.2,7923.03,7751.11,343.83,,,,,8086.36,8679.48,8382.92,593.12,7793.48,7793.48,7793.48,0.0,8798.6,8970.52,8884.56,171.92,8676.41,8844.65,8760.53,168.24,14524.74,15488.72,15006.73,963.98,13110.09,14360.19,13735.14,1250.1,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2861.23,3119.11,2990.17,257.88,11012.67,11131.79,11072.23,119.12,10829.7,10995.48,10912.59,165.78,17507.55,18072.43,17789.99,564.88,15841.16,16386.39,16113.77,545.23,0.07,0.08,0.08,0.01,2861.23,3180.51,3020.87,319.28,9140.59,9601.09,9370.84,460.5,9066.3,9364.7,9215.5,298.4,13832.77,14412.38,14122.58,579.61,12774.85,13130.97,12952.91,356.12
2025-06-04,10:16,7146.25,7269.15,7207.7,122.9,7287.58,7521.08,7404.33,233.5,6652.56,7277.96,6965.26,625.4,7531.8,7875.16,7703.48,343.36,,,,,8038.25,8630.54,8334.4,592.29,7745.42,7745.42,7745.42,0.0,8786.28,8957.96,8872.12,171.68,8664.27,8832.27,8748.27,168.0,14495.83,15458.46,14977.15,962.63,13091.74,14330.28,13711.01,1238.54,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2857.23,3114.75,2985.99,257.52,10997.26,11116.21,11056.74,118.95,10814.55,10980.09,10897.32,165.54,17473.23,18037.32,17755.28,564.09,15809.18,16353.64,16081.41,544.46,0.07,0.08,0.08,0.01,2857.23,3176.06,3016.64,318.83,9127.8,9587.65,9357.73,459.85,9053.61,9351.6,9202.6,297.99,13801.15,14379.95,14090.55,578.8,12756.97,13112.59,12934.78,355.62
2025-06-05,10:09,7143.58,7266.53,7205.06,122.95,7303.42,7500.15,7401.78,196.73,6617.81,7244.57,6931.19,626.76,7498.96,7843.06,7671.01,344.1,,,,,8006.51,8600.08,8303.3,593.57,7715.25,7715.25,7715.25,0.0,8805.32,8969.99,8887.65,164.67,8683.04,8844.03,8763.53,160.99,14517.4,15482.12,14999.76,964.72,13120.11,14353.96,13737.03,1233.85,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2863.42,3121.49,2992.46,258.07,11017.4,11136.6,11077.0,119.2,10834.29,11000.19,10917.24,165.9,17498.8,18064.11,17781.45,565.31,15843.42,16376.78,16110.1,533.36,0.07,0.08,0.08,0.01,2863.42,3182.94,3023.18,319.52,9147.57,9596.14,9371.86,448.57,9073.22,9359.57,9216.39,286.35,13827.36,14407.41,14117.39,580.05,12784.61,13141.0,12962.8,356.39
2025-06-06,10:09,7144.57,7267.54,7206.06,122.97,7304.44,7501.19,7402.81,196.75,6602.59,7229.65,6916.12,627.06,7490.31,7822.28,7656.3,331.97,,,,,7991.96,8585.82,8288.89,593.86,7702.04,7702.04,7702.04,0.0,8782.55,8947.31,8864.93,164.76,8660.82,8820.66,8740.74,159.84,14506.02,15471.2,14988.61,965.18,13126.49,14341.26,13733.87,1214.77,0.057,0.064,0.061,0.01,0.077,0.084,0.081,0.01,2864.81,3123.01,2993.91,258.2,10988.33,11110.05,11049.19,121.72,10805.13,10973.57,10889.35,168.44,17482.72,18048.3,17765.51,565.58,15826.54,16360.15,16093.35,533.61,0.07,0.08,0.08,0.01,2864.81,3184.49,3024.65,319.68,9140.34,9563.3,9351.82,422.96,9065.34,9327.23,9196.29,261.89,13819.33,14399.67,14109.5,580.34,12790.82,13147.39,12969.1,356.57
2025-06-07,10:08,7144.57,7267.54,7206.06,122.97,7304.44,7501.19,7402.81,196.75,6585.06,7212.21,6898.63,627.15,7479.05,7798.78,7638.91,319.73,,,,,7974.62,8568.57,8271.6,593.95,7683.8,7683.8,7683.8,0.0,8782.54,8947.32,8864.93,164.78,8660.8,8820.66,8740.73,159.86,14501.89,15467.2,14984.55,965.31,13128.31,14338.34,13733.32,1210.03,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2865.21,3123.45,2994.33,258.24,10988.63,11110.37,11049.5,121.74,10805.4,10973.87,10889.64,168.47,17480.23,18045.89,17763.06,565.66,15823.82,16357.51,16090.66,533.69,0.07,0.08,0.08,0.01,2865.21,3184.93,3025.07,319.72,9139.15,9562.17,9350.66,423.02,9064.14,9326.07,9195.1,261.93,13821.25,14401.67,14111.46,580.42,12792.6,13149.21,12970.91,356.61
2025-06-08,10:25,7144.57,7267.54,7206.06,122.97,7304.44,7501.19,7402.81,196.75,6585.06,7212.21,6898.63,627.15,7479.05,7798.78,7638.91,319.73,,,,,7974.62,8568.57,8271.6,593.95,7683.8,7683.8,7683.8,0.0,8782.54,8947.32,8864.93,164.78,8660.8,8820.66,8740.73,159.86,14501.89,15467.2,14984.55,965.31,13128.31,14338.34,13733.32,1210.03,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2865.21,3123.45,2994.33,258.24,10988.63,11110.37,11049.5,121.74,10805.4,10973.87,10889.64,168.47,17480.23,18045.89,17763.06,565.66,15823.82,16357.51,16090.66,533.69,0.07,0.08,0.08,0.01,2865.21,3184.93,3025.07,319.72,9139.15,9562.17,9350.66,423.02,9064.14,9326.07,9195.1,261.93,13821.25,14401.67,14111.46,580.42,12792.6,13149.21,12970.91,356.61
2025-06-09,10:23,7137.83,7260.58,7199.2,122.75,7303.54,7487.66,7395.6,184.12,6585.06,7212.21,6898.63,627.15,7479.05,7798.78,7638.91,319.73,,,,,7974.62,8568.57,8271.6,593.95,7683.8,7683.8,7683.8,0.0,8782.54,8947.32,8864.93,164.78,8660.8,8820.66,8740.73,159.86,14501.89,15467.2,14984.55,965.31,13128.31,14338.34,13733.32,1210.03,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2865.21,3123.45,2994.33,258.24,10988.63,11110.37,11049.5,121.74,10805.4,10973.87,10889.64,168.47,17480.23,18045.89,17763.06,565.66,15823.82,16357.51,16090.66,533.69,0.07,0.08,0.08,0.01,2865.21,3184.93,3025.07,319.72,9139.15,9562.17,9350.66,423.02,9064.14,9326.07,9195.1,261.93,13821.25,14401.67,14111.46,580.42,12792.6,13149.21,12970.91,356.61
2025-06-10,10:18,7158.54,7281.44,7219.99,122.9,7336.74,7496.5,7416.62,159.76,6524.09,7150.1,6837.1,626.01,7414.01,7733.16,7573.59,319.15,,,,,7911.14,8500.34,8205.74,589.2,7621.09,7621.09,7621.09,0.0,8754.43,8918.91,8836.67,164.48,8632.91,8792.48,8712.69,159.57,14457.33,15420.9,14939.11,963.57,13104.64,14292.84,13698.74,1188.2,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2860.04,3117.81,2988.93,257.77,10956.54,11068.24,11012.39,111.7,10773.64,10931.99,10852.81,158.35,17427.84,17992.48,17710.16,564.64,15774.42,16307.15,16040.78,532.73,0.07,0.08,0.08,0.01,2860.04,3179.19,3019.61,319.15,9110.4,9508.1,9309.25,397.7,9035.52,9272.43,9153.97,236.91,13790.19,14369.56,14079.87,579.37,12769.53,13125.5,12947.52,355.97
2025-06-11,10:17,7173.49,7296.32,7234.91,122.83,7357.74,7505.14,7431.44,147.4,6470.34,7097.1,6783.72,626.76,7361.32,7680.84,7521.08,319.52,,,,,7859.04,8448.92,8153.98,589.88,7564.71,7564.71,7564.71,0.0,8752.47,8924.52,8838.5,172.05,8630.81,8797.94,8714.37,167.13,14453.5,15418.21,14935.86,964.71,13120.11,14297.42,13708.76,1177.31,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2863.42,3121.49,2992.46,258.07,10951.04,11075.16,11013.1,124.12,10774.07,10932.6,10853.34,158.53,17426.29,17991.6,17708.95,565.31,15770.92,16304.27,16037.6,533.35,0.07,0.08,0.08,0.01,2863.42,3182.94,3023.18,319.52,9108.86,9494.75,9301.81,385.89,9021.61,9271.08,9146.34,249.47,13801.55,14381.61,14091.58,580.06,12784.61,13141.0,12962.8,356.39
2025-06-12,10:16,7184.94,7307.65,7246.29,122.71,7375.14,7510.13,7442.64,134.99,6430.35,7056.8,6743.57,626.45,7320.89,7640.26,7480.58,319.37,,,,,7818.37,8407.97,8113.17,589.6,7524.18,7524.18,7524.18,0.0,8740.85,8917.73,8829.29,176.88,8619.24,8791.21,8705.23,171.97,14434.19,15398.44,14916.32,964.25,13113.73,14285.57,13699.65,1171.84,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2862.03,3119.98,2991.0,257.95,10935.89,11064.86,11000.38,128.97,10763.92,10917.46,10840.69,153.54,17400.63,17965.66,17683.15,565.03,15750.97,16284.07,16017.52,533.1,0.07,0.08,0.08,0.01,2862.03,3181.39,3021.71,319.36,9092.15,9477.85,9285.0,385.7,8998.8,9260.44,9129.62,261.64,13794.84,14374.62,14084.73,579.78,12778.4,13134.61,12956.5,356.21
2025-06-13,10:17,7196.91,7319.83,7258.37,122.92,7387.44,7522.65,7455.04,135.21,6381.15,7007.0,6694.08,625.85,7270.84,7589.89,7430.36,319.05,,,,,7767.83,8356.86,8062.34,589.03,7473.56,7473.56,7473.56,0.0,8732.37,8909.07,8820.72,176.7,8610.88,8782.68,8696.78,171.8,14395.64,15371.22,14883.43,975.58,13088.73,14247.16,13667.94,1158.43,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2859.25,3116.95,2988.1,257.7,10925.27,11054.12,10989.7,128.85,10753.47,10906.87,10830.17,153.4,17346.92,17935.95,17641.44,589.03,15698.87,16255.99,15977.43,557.12,0.07,0.08,0.08,0.01,2859.25,3178.31,3018.78,319.06,9083.33,9468.65,9275.99,385.32,8990.07,9251.45,9120.76,261.38,13775.32,14374.17,14074.74,598.85,12729.18,13170.95,12950.06,441.77
2025-06-14,10:07,7196.91,7319.83,7258.37,122.92,7387.44,7522.65,7455.04,135.21,6361.06,6987.95,6674.51,626.89,7270.66,7553.38,7412.02,282.72,,,,,7750.05,8340.06,8045.05,590.01,7451.11,7451.11,7451.11,0.0,8745.69,8922.69,8834.19,177.0,8625.23,8797.32,8711.27,172.09,14411.03,15388.24,14899.63,977.21,13110.55,14263.53,13687.04,1152.98,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.01,3122.14,2993.08,258.13,10945.94,11070.09,11008.02,124.15,10773.86,10922.59,10848.22,148.73,17367.23,17957.25,17662.24,590.02,15716.43,16274.48,15995.46,558.05,0.07,0.08,0.08,0.01,2864.01,3183.6,3023.81,319.59,9098.47,9481.98,9290.22,383.51,9007.51,9264.41,9135.96,256.9,13797.05,14396.89,14096.97,599.84,12747.94,13192.9,12970.42,444.96
2025-06-15,10:28,7196.91,7319.83,7258.37,122.92,7387.44,7522.65,7455.04,135.21,6361.06,6987.95,6674.51,626.89,7270.66,7553.38,7412.02,282.72,,,,,7750.05,8340.06,8045.05,590.01,7451.11,7451.11,7451.11,0.0,8745.69,8922.69,8834.19,177.0,8625.23,8797.32,8711.27,172.09,14411.03,15388.24,14899.63,977.21,13110.55,14263.53,13687.04,1152.98,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.01,3122.14,2993.08,258.13,10945.94,11070.09,11008.02,124.15,10773.86,10922.59,10848.22,148.73,17367.23,17957.25,17662.24,590.02,15716.43,16274.48,15995.46,558.05,0.07,0.08,0.08,0.01,2864.01,3183.6,3023.81,319.59,9098.47,9481.98,9290.22,383.51,9007.51,9264.41,9135.96,256.9,13797.05,14396.89,14096.97,599.84,12747.94,13192.9,12970.42,444.96
2025-06-16,10:21,7176.48,7299.36,7237.92,122.88,7373.1,7495.98,7434.54,122.88,6361.06,6987.95,6674.51,626.89,7270.66,7553.38,7412.02,282.72,,,,,7750.05,8340.06,8045.05,590.01,7451.11,7451.11,7451.11,0.0,8745.69,8922.69,8834.19,177.0,8625.23,8797.32,8711.27,172.09,14411.03,15388.24,14899.63,977.21,13110.55,14263.53,13687.04,1152.98,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.01,3122.14,2993.08,258.13,10945.94,11070.09,11008.02,124.15,10773.86,10922.59,10848.22,148.73,17367.23,17957.25,17662.24,590.02,15716.43,16274.48,15995.46,558.05,0.07,0.08,0.08,0.01,2864.01,3183.6,3023.81,319.59,9098.47,9481.98,9290.22,383.51,9007.51,9264.41,9135.96,256.9,13797.05,14396.89,14096.97,599.84,12747.94,13192.9,12970.42,444.96
2025-06-17,10:33,7172.33,7295.25,7233.79,122.92,7362.85,7498.06,7430.46,135.21,6316.28,6943.0,6629.64,626.72,7225.63,7508.27,7366.95,282.64,,,,,7704.88,8294.73,7999.81,589.85,7406.03,7406.03,7406.03,0.0,8738.35,8915.3,8826.82,176.95,8617.92,8789.96,8703.94,172.04,14386.14,15370.45,14878.29,984.31,13106.91,14244.82,13675.86,1137.91,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2863.22,3108.99,2986.1,245.77,10936.76,11060.87,10998.81,124.11,10770.86,10907.27,10839.06,136.41,17341.52,17938.74,17640.13,597.22,15691.18,16256.45,15973.81,565.27,0.07,0.08,0.08,0.01,2863.22,3170.43,3016.82,307.21,9095.94,9459.68,9277.81,363.74,9005.01,9252.01,9128.51,247.0,13776.01,14383.07,14079.54,607.06,12735.79,13188.01,12961.9,452.22
2025-06-18,10:17,7164.37,7287.15,7225.76,122.78,7354.68,7489.74,7422.21,135.06,6283.62,6910.51,6597.07,626.89,7207.97,7461.19,7334.58,253.22,,,,,7672.61,8262.62,7967.61,590.01,7373.55,7373.55,7373.55,0.0,8728.48,8917.78,8823.13,189.3,8608.02,8804.69,8706.36,196.67,14359.4,15356.28,14857.84,996.88,13110.55,14229.11,13669.83,1118.56,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.01,3109.85,2986.93,245.84,10915.21,11051.65,10983.43,136.44,10749.27,10898.0,10823.64,148.73,17309.46,17919.14,17614.3,609.68,15658.66,16236.38,15947.52,577.72,0.07,0.08,0.08,0.01,2864.01,3171.31,3017.66,307.3,9073.88,9437.73,9255.81,363.85,8982.92,9242.28,9112.6,259.36,13755.26,14374.77,14065.01,619.51,12714.75,13179.38,12947.06,464.63
2025-06-19,10:18,7159.9,7282.6,7221.25,122.7,7350.09,7485.07,7417.58,134.98,6245.95,6872.14,6559.05,626.19,7169.28,7422.21,7295.74,252.93,,,,,7633.4,8222.75,7928.07,589.35,7335.4,7335.4,7335.4,0.0,8717.57,8887.01,8802.29,169.44,8598.47,8794.92,8696.69,196.45,14312.77,15328.18,14820.48,1015.41,13095.99,14191.22,13643.6,1095.23,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2860.84,3106.4,2983.62,245.56,10890.82,11029.56,10960.19,138.74,10725.06,10876.08,10800.57,151.02,17259.55,17885.74,17572.65,626.19,15610.58,16204.85,15907.72,594.27,0.07,0.08,0.08,0.01,2860.84,3167.79,3014.31,306.95,9051.53,9402.69,9227.11,351.16,8963.13,9209.92,9086.53,246.79,13722.8,14348.99,14035.9,626.19,12683.44,13154.93,12919.19,471.49
2025-06-20,10:17,7168.17,7291.13,7229.65,122.96,7352.6,7500.15,7426.37,147.55,6211.38,6837.18,6524.28,625.8,7140.26,7380.77,7260.51,240.51,,,,,7597.96,8186.95,7892.45,588.99,7295.36,7295.36,7295.36,0.0,8712.13,8881.46,8796.79,169.33,8593.1,8789.43,8691.27,196.33,14284.21,15306.35,14795.28,1022.14,13087.82,14165.18,13626.5,1077.36,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2859.05,3104.46,2981.76,245.41,10877.89,11028.82,10953.35,150.93,10712.23,10875.43,10793.83,163.2,17224.24,17864.77,17544.5,640.53,15583.66,16211.92,15897.79,628.26,0.07,0.08,0.08,0.01,2859.05,3165.82,3012.43,306.77,9045.89,9374.74,9210.31,328.85,8957.54,9204.18,9080.86,246.64,13699.51,14332.68,14016.09,633.17,12664.49,13143.04,12903.76,478.55
2025-06-21,10:10,7168.17,7291.13,7229.65,122.96,7352.6,7500.15,7426.37,147.55,6205.45,6832.51,6518.98,627.06,7136.2,7377.19,7256.7,240.99,,,,,7594.82,8185.0,7889.91,590.18,7287.07,7287.07,7287.07,0.0,8729.68,8899.35,8814.52,169.67,8606.72,8810.83,8708.78,204.11,14263.8,15312.59,14788.2,1048.79,13101.89,14156.83,13629.36,1054.94,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.81,3110.72,2987.76,245.91,10862.92,11038.74,10950.83,175.82,10696.93,10885.05,10790.99,188.12,17209.76,17863.87,17536.82,654.11,15578.17,16269.17,15923.67,691.0,0.07,0.08,0.08,0.01,2864.81,3172.19,3018.5,307.38,9051.82,9356.74,9204.28,304.92,8938.7,9210.43,9074.56,271.73,13677.93,14336.96,14007.44,659.03,12653.12,13157.22,12905.17,504.1
2025-06-22,10:27,7168.17,7291.13,7229.65,122.96,7352.6,7500.15,7426.37,147.55,6205.45,6832.51,6518.98,627.06,7136.2,7377.19,7256.7,240.99,,,,,7594.82,8185.0,7889.91,590.18,7287.07,7287.07,7287.07,0.0,8729.68,8899.35,8814.52,169.67,8606.72,8810.83,8708.78,204.11,14263.8,15312.59,14788.2,1048.79,13101.89,14156.83,13629.36,1054.94,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.81,3110.72,2987.76,245.91,10862.92,11038.74,10950.83,175.82,10696.93,10885.05,10790.99,188.12,17209.76,17863.87,17536.82,654.11,15578.17,16269.17,15923.67,691.0,0.07,0.08,0.08,0.01,2864.81,3172.19,3018.5,307.38,9051.82,9356.74,9204.28,304.92,8938.7,9210.43,9074.56,271.73,13677.93,14336.96,14007.44,659.03,12653.12,13157.22,12905.17,504.1
2025-06-23,10:26,7107.41,7230.27,7168.84,122.86,7285.56,7445.28,7365.42,159.72,6205.45,6832.51,6518.98,627.06,7136.2,7377.19,7256.7,240.99,,,,,7594.82,8185.0,7889.91,590.18,7287.07,7287.07,7287.07,0.0,8729.68,8899.35,8814.52,169.67,8606.72,8810.83,8708.78,204.11,14263.8,15312.59,14788.2,1048.79,13101.89,14156.83,13629.36,1054.94,0.058,0.064,0.061,0.01,0.077,0.085,0.081,0.01,2864.81,3110.72,2987.76,245.91,10862.92,11038.74,10950.83,175.82,10696.93,10885.05,10790.99,188.12,17209.76,17863.87,17536.82,654.11,15578.17,16269.17,15923.67,691.0,0.07,0.08,0.08,0.01,2864.81,3172.19,3018.5,307.38,9051.82,9356.74,9204.28,304.92,8938.7,9210.43,9074.56,271.73,13677.93,14336.96,14007.44,659.03,12653.12,13157.22,12905.17,504.1
